Tzivia,F
Tzonju,M
Tzonka,F
Tzoulia,F
Tzu+Hiao,?
Tzu+Hui,?
Tzu+Ping,?
Tzu+Ying,?
Tzvi,M
Tzvika,M
Tzviya,F
Ubalda,F
Ubaldina,F
Ubaldino,M
Ubaldo,M
Ubbe,M
Ubbina,F
Ubbine,F
Ubbo,M
Uberta,F
Ubertina,F
Ubertino,M
Uberto,M
Ubeydullah,M
Ucha,F
Ucha,M
Uda,F
Udai,M
Uday,M
Udaya,F
Ude,?
Udi,M
Udo,M
Udrea,F
Ueli,M
Ufe,M
Uffe,M
Uffo,M
Ufo,M
Ufuk,M
Uga,F
Uggi,M
Ughetta,F
Ughetto,M
Uģis,M
Ugljea,M
Ugo,M
Ugolina,F
Ugolino,M
Uğur,M
Uğurcan,M
Ugutz,M
Uh,?
Ui,?
Uilkje,F
Uilliam,M
Uisdean,M
Ujjal,M
Uk,M
Uk,?
Uke,?
Ukë,M
Uko,M
Ula,F
Uladzimir,M
Uladzislau,M
Uladzmir,M
Ulan,M
Ülar,M
Ülari,M
Ulaş,M
Ulbert,M
Ulbertus,M
Ulderica,F
Ulderico,M
Uldis,M
Ülevi,M
Ulf,M
Úlfar,M
Ulfat,F
Ulferdina,F
Ulfert,M
Úlfhildur,F
Ulfrida,F
Ulfried,M
Úlfur,M
Uli,?
Uli,M
Uli,?
Uliana,F
Uliano,M
Ulises,M
Ulisse,M
Ulisses,M
Uliva,F
Ulivo,M
Uliya,F
Ulja,F
Uljana,F
Uljas,M
Ülker,F
Ülkü,F
Ulla,F
Úlla,F
Üllar,M
Ülle,F
Ulli,?
Ulli,M
Ulli,?
Ullrich,M
Ülo,M
Ulpia,F
Ulpian,M
Ulpiana,F
Ulpio,M
Ulpiu,M
Ulpt,M
Ulric,M
Ulrica,F
Ulrich,M
Ulricke,F
Ulrico,M
Ulrik,M
Ulrika,F
Ulrike,F
Ulrikke,F
Ultan,M
Ultima,F
Ultimo,M
Uluç,M
Ulugbek,M
Ulvi,F
Ulvi,M
Ulvika,F
Ulviya,F
Ulviye,F
Ülviye,F
Ulviyya,F
Ulviyye,F
Ulwin,M
Ulya,F
Ulyana,F
Ulysse,M
Ulysses,M
Uma,F
Uma-Devi,F
Umar,M
Umashankar,M
Umay,F
Umaymah,F
Umbelina,F
Umberta,F
Umbertina,F
Umbertino,M
Umberto,M
Umbra,F
Umbro,M
Umesh,M
Umid,M
Umida,F
Ümit,M
Ümitcan,M
Umme,M
Ümmiye,F
Ummo,M
Ümmü,F
Ümmügülsüm,F
Ümmühan,F
Ümran,F
Umur,M
Umut,M
Umutcan,M
Un,?
Una,F
Úna,F
Unai,M
Ünal,M
Úndína,F
Undine,F
Undinė,F
Undis,F
Unelma,F
Unette,F
Ung,?
Unity,F
Unn,F
Unnar,M
Unni,F
Unnie,F
Unnsteinn,M
Unnþór,M
Unnur,F
Unny,F
Uno,M
Ünsal,M
Un+Sil,F
Un+Sook,F
Untamo,M
Unto,M
Ünver,M
Ünzile,F
Uolevi,M
Upinder,?
Upke,?
Ural,M
Uran,M
Urania,F
Uranie,F
Uranio,M
Uranius,M
Urara,F
Uras,M
Uraz,M
Urazaly,M
Urbain,M
Urbaine,F
Urban,M
Urbana,F
Urbano,M
Urbe,F
Urbina,F
Urbino,M
Urbo,M
Urda,F
Urður,F
Urfeta,F
Urgel,M
Urho,M
Uri,M
Uria,F
Uria,?
Uriah,?
Uriel,M
Urielle,F
Urim,M
Urime,F
Urio,M
Urko,M
Urmas,M
Urmet,M
Urmi,F
Urmil,F
Urmila,F
Urmo,M
Uro,M
Urpo,M
Urs,M
Ura,F
Ursel,F
Ursela,F
Ursi,F
Ursina,F
Urka,F
Ursl,F
Ursola,F
Ursula,F
Úrsúla,F
Urula,F
Ursule,F
Urulė,F
Ursulina,F
Ursus,M
Urszula,F
Urta,F
Urtan,M
Urte,F
Urthe,F
Urtza,F
Urtzi,M
Urvashi,F
Urve,F
Urvi,F
Usama,M
Usamah,M
Uschi,F
Usha,F
Usko,M
Usman,M
Usmon,M
Uta,F
Utae,F
Utako,F
Ute,F
Uthayakumar,M
Uthayakumaran,M
Uthayasooriyan,M
Uthman,M
Utho,M
Utkan,M
Utku,M
Utkucan,M
Utkur,M
Uto,M
Utpal,M
Utta,F
Uttam,M
Utto,M
Utz,M
Uudo,M
Uuno,M
Uuras,M
Uusi,F
Uuve,M
Uve,M
Uvo,M
Uwe,M
Uxía,F
Uxío,M
Uyen,?
Uygar,M
Uzay,M
Uzeifa,F
Uzeir,M
Üzeyir,M
Uzi,M
Uzy,M
Vaagn,M
Vachagan,M
Vache,M
Vacius,M
Václav,M
Vaclava,F
Václava,F
Vaclovas,M
Vacys,M
Vada,F
Vadim,M
Vadimas,M
Vadims,M
Vadivelu,M
Vadym,M
Vadzim,M
Vafa,F
Vagarshak,M
Vagharsh,M
Vagharshak,M
Vaghinak,M
Vagia,F
Vagiani,F
Vagif,M
Vagn,M
Vagner,M
Vahagn,M
Vahan,M
Vahap,M
Vahbie,F
Vahe,M
Vahid,M
Vahida,F
Vahide,F
Vahidin,M
Vahit,M
Vahram,M
Vahur,M
Vaia,F
Vaida,F
Vaidas,M
Vaide,F
Vaidievutis,M
Vaidilutė,F
Vaido,M
Vaidotas,M
Vaidutis,M
Vaike,F
Vaiko,M
Vaili,F
Vaimi,F
Vainamo,M
Väinämö,M
Väino,M
Väinö,M
Vaios,M
Vaira,F
Vairamuthu,M
Vaishali,F
Vaithialingam,M
Vaithilingam,M
Vaiva,F
Vaja,M
Vaka,F
Vakhtang,M
Vakina,F
Val,?
Val,?
Vala,F
Valantis,M
Valarie,F
Valarmathy,M
Valbjörg,F
Valbjörn,M
Valbon,M
Valbona,F
Valbone,F
Valborg,F
Valda,F
Valdar,M
Valdas,M
Valdberga,F
Valde,M
Valdek,M
Valdeko,M
Valdemar,M
Valdemara,F
Valdemaras,M
Valdemaro,M
Valdemars,M
Valdeminas,M
Valdet,M
Valdete,F
Valdi,F
Valdimar,M
Valdina,F
Valdino,M
Valdis,M
Valdís,F
Valdo,M
Valdonė,F
Valdor,M
Valdrin,M
Valdrina,F
Valdu,M
Valdur,M
Valė,F
Valencia,F
Valène,F
Valent,M
Valentas,M
Valente,M
Valentien,F
Valentijn,M
Valentim,M
Valentin,M
Valentín,M
Valentina,F
Valentīna,F
Valentinas,M
Valentine,F
Valentine,?
Valentini,F
Valentino,M
Valentīns,M
Valentínus,M
Valentyn,M
Valentyna,F
Valer,M
Valère,?
Valeri,M
Valeria,F
Valéria,F
Valerian,M
Valeriana,F
Valériane,F
Valérianne,F
Valeriano,M
Valerica,F
Valerie,F
Valérie,F
Valeriea,F
Valérien,M
Valerii,M
Valerij,M
Valerija,F
Valērija,F
Valerijan,M
Valerijonas,M
Valerijs,M
Valērijs,M
Valerijus,M
Valérine,F
Valerio,M
Valério,M
Valerionas,M
Valeriu,M
Valerius,M
Valeriy,M
Valeriya,F
Valeriyan,M
Valeru,M
Valeruţa,F
Valery,?
Valery,M
Valéry,?
Valeryia,F
Valesca,F
Valeska,F
Valev,M
Valfrid,M
Valgarð,M
Valgarður,M
Valgeir,M
Valgerður,F
Valiantsin,M
Valiantsina,F
Valida,F
Valierius,M
Valija,F
Valis,M
Valja,F
Valjet,M
Valju,M
Valle,F
Valle,M
Vallentin,M
Valli,F
Valli,M
Vallipuram,M
Vallis,M
Vallo,M
Vally,F
Valma,F
Valmar,M
Valmir,M
Valmundur,M
Valný,F
Valon,M
Valorie,F
Valpas,M
Valpuri,F
Valsamis,M
Valter,M
Valters,M
Valther,M
Valto,M
Valþór,M
Valts,M
Valtter,M
Valtteri,M
Valtýr,M
Văluc,M
Valur,M
Valvanera,F
Valve,F
Valvi,F
Valya,F
Van,M
Van,M
Vanaja,F
Vance,M
Vancho,M
Vančo,M
Vanda,F
Vandana,F
Vandna,F
Vando,M
Vanea,F
Vanesa,F
Vanessa,F
Vangel,M
Vangelica,F
Vangelija,F
Vangelis,M
Vangeliya,F
Vangelka,F
Vanghele,M
Vangheli,M
Vanghelie,M
Vanghelina,F
Vanghelita,F
Vangjel,M
Vangjeli,M
Vangjush,M
Vania,F
Vanik,M
Vanina,F
Vanio,M
Vanita,F
Vanja,F
Vanja,M
Vanja,?
Vanjo,M
Vanju,M
Vanjuscha,F
Vanko,M
Vanna,F
Vannessa,F
Vanni,M
Vannina,F
Vannino,M
Vano,M
Vanora,F
Vanuschka,F
Vanushka,F
Vanya,F
Vanyo,M
Vanyu,M
Vanyusha,F
Vappu,F
Vara,F
Varathan,M
Varazdat,M
Varda,F
Vardan,M
Vardges,M
Värdi,M
Vardit,F
Varduhi,F
Varhudi,F
Varinia,F
Varis,M
Varja,F
Varje,F
Varlam,M
Varlan,M
Varmo,M
Varo,M
Varol,M
Varpu,F
Varsha,F
Vartan,M
Vartolomei,M
Vartolomeu,M
Varujan,M
Varvara,F
Vasa,M
Vasanthakumar,M
Vasanthan,?
Vasanti,F
Vasatha,F
Vasco,M
Vaseekaran,M
Vasfi,M
Vasi,M
Vasif,M
Vasil,M
Vasila,F
Vasile,M
Vasilea,F
Vasileia,F
Vasileios,M
Vasilena,F
Vasili,M
Vasilia,F
Vasilică,F
Vasilie,M
Vasilii,M
Vasilij,M
Vasilija,F
Vasilije,M
Vasilijs,M
Vasilijus,M
Vasilika,F
Vasiliki,F
Vasilina,F
Vasilios,M
Vasilis,M
Vasilisa,F
Vasiliţa,F
Vasiliy,M
Vasiliya,F
Vasilka,F
Vasillaq,M
Vasily,M
Vasja,?
Vaska,F
Vaske,F
Vasko,M
Vako,M
Vaso,M
Vassil,M
Vassila,F
Vassilena,F
Vassili,M
Vassilia,F
Vassilij,M
Vassilija,F
Vassiliki,F
Vassilios,M
Vassiliy,M
Vassiliya,F
Vassilka,F
Vassily,M
Vassja,F
Vasudha,F
Vasundhara,F
Vasya,F
Vasyl,M
Vasylyj,M
Vath,M
Vathsala,F
Vatica,F
Vatroslav,M
Vaughan,?
Vaughn,M
Vaxhid,M
Vaxhide,F
Vazgen,M
Vazha,M
Veaceslav,M
Veatriki,F
Vecdi,M
Veda,F
Vedad,M
Vedat,M
Vedia,F
Vediha,F
Védís,F
Vedran,M
Vedrana,F
Veena,F
Veer,M
Veera,F
Veerle,F
Vefa,F
Vega,F
Vegar,M
Vegard,M
Vegim,M
Vehbi,M
Vehibe,F
Vehid,M
Vehip,M
Veigar,M
Veijo,M
Veikko,M
Veiko,M
Veimo,M
Veine,M
Veit,M
Veith,M
Veiz,M
Vejsil,M
Vela,F
Velautham,M
Velauthan,M
Velauthapillai,M
Velcho,M
Velda,F
Veldin,M
Velea,F
Veledin,M
Veleslav,M
Velga,F
Veli,M
Velia,F
Vélia,F
Velianna,F
Veliano,M
Velibor,M
Velida,F
Velie,F
Velija,F
Velik,M
Velika,F
Veliko,M
Velimir,M
Velimirka,F
Velin,M
Velina,F
Velinka,F
Velio,M
Velislav,M
Velislava,F
Velissarios,M
Velitchka,F
Velitchko,M
Velizar,M
Velizara,F
Veljko,M
Veljo,M
Velka,F
Velko,M
Vellamo,?
Velleda,F
Velli,F
Vellipillu,M
Vello,M
Velma,F
Veloudo,F
Velta,F
Velten,M
Veltishko,M
Velupillai,M
Veluppillai,M
Velva,F
Velvet,F
Velyo,M
Vemija,F
Vena,F
Venancia,F
Venância,F
Venancio,M
Venâncio,M
Venanzia,F
Venanzio,M
Vencel,M
Venceslao,M
Venceslav,M
Věnceslav,M
Venceslava,F
Věnceslava,F
Vencislav,M
Vendel,M
Vendela,F
Vendelín,M
Vendula,F
Vendulka,F
Venelin,M
Venelina,F
Venera,F
Veneranda,F
Venerando,M
Venere,F
Venerica,F
Venerina,F
Venerino,M
Venerio,M
Venerka,F
Venero,M
Venessa,F
Veneta,F
Venetia,F
Venetka,F
Venia,F
Veniamin,M
Veniamina,F
Venio,M
Venira,F
Venita,F
Venja,F
Venka,F
Venkat,M
Venkatesh,M
Venke,F
Venko,M
Venla,F
Vents,M
Ventura,M
Venturina,F
Venturino,M
Venturo,M
Ventzislav,M
Venus,F
Venue,F
Vera,F
Véra,F
Věra,F
Veranda,F
Vérane,F
Veranika,F
Verbena,F
Verda,F
Verdi,F
Verdiana,F
Verdiano,M
Verdie,F
Vered,F
Verena,F
Vérène,F
Vergie,F
Vergil,M
Vergila,F
Vergilia,F
Vergilica,F
Vergilie,M
Vergiliu,M
Vergina,F
Verginia,F
Verginica,F
Verginija,F
Verginiya,F
Verica,F
Veridiana,F
Verika,F
Verim,M
Veríssimo,M
Veritchka,F
Verity,F
Verity,?
Verjine,F
Verjinia,F
Verjinija,F
Verjiniya,F
Verka,F
Verl,M
Verla,F
Verle,M
Verlene,F
Verlin,M
Verlyn,M
Vern,M
Verna,F
Verne,?
Vernell,?
Verner,M
Verneri,M
Verners,M
Vernharður,M
Vernice,F
Vernie,?
Vernon,M
Vero,M
Veroana,F
Veroljub,M
Veron,F
Verona,F
Veroni,F
Veronica,F
Véronica,F
Verónica,F
Veronie,F
Veronika,F
Veroniki,F
Veronique,F
Véronique,F
Veroonika,F
Veroslava,F
Věroslava,F
Versie,F
Versilia,F
Verter,M
Věruka,F
Verzhinia,F
Verzhinija,F
Verzhiniya,F
Vesa,F
Vesa,M
Vesel,M
Vesela,F
Veselin,M
Veselina,F
Veselinka,F
Veselinko,M
Veseljka,F
Veseljko,M
Veselka,F
Veselko,M
Vesena,F
Vesik,M
Vesile,F
Veska,F
Vesko,M
Vēsma,F
Vesna,F
Vespasian,M
Vespasiano,M
Vessa,F
Vessel,M
Vessela,F
Vesselin,M
Vesselina,F
Vesselinka,F
Vesselka,F
Vessena,F
Vessik,M
Vesta,F
Vésteinn,M
Vester,M
Vestimir,M
Veta,F
Vetka,F
Veton,M
Vetu,M
Veturia,F
Veturliði,M
Vetuta,F
Veva,F
Vexi,M
Veysel,M
Veysi,M
Vezen,M
Vezhen,M
Vezia,F
Vezio,M
Vezira,F
Vezire,F
Viaceslav,M
Viačeslavas,M
Viachaslau,M
Viacheslau,M
Viacheslav,M
Viana,F
Vianne,F
Vianney,M
Vianor,M
Viatcheslav,M
Vibe,F
Vibecke,F
Vibeke,F
Vibekke,F
Vibha,F
Vibretha,F
Vic,?
Vic,?
Vica,F
Vicdan,F
Vice,M
Vicenc,M
Vicência,F
Vicent,M
Vicenta,F
Vicente,M
Vicenţia,F
Vicenţiu,M
Vick,?
Vickey,F
Vicki,F
Vickie,F
Vicko,M
Vicky,F
Vico,M
Victoire,F
Victor,M
Víctor,M
Victoria,F
Victoriana,F
Victoriano,M
Victorien,M
Victorija,F
Victorin,M
Victorina,F
Victorine,F
Victorino,M
Victorio,M
Victorita,F
Victoriya,F
Vid,M
Vida,F
Vidadi,M
Vidaga,F
Vidak,M
Vidakas,M
Vidal,M
Vidan,M
Vidar,M
Viðar,M
Vidas,M
Vidhu,M
Vidija,F
Vidimantas,M
Vidin,M
Víðir,M
Vidju,M
Vidka,F
Vidmanta,F
Vidmantas,M
Vidmantė,F
Vidmantis,M
Vidminas,M
Vidmondas,M
Vido,M
Vidoje,M
Vidojko,M
Vidol,M
Vidolina,F
Vidosav,M
Vidosava,F
Vidoslav,M
Vidu,M
Vidūnas,M
Vidutė,F
Vidya,?
Vidyu,M
Vien,?
Vienna,F
Vieno,F
Viera,F
Vieri,M
Viero,M
Vieroslava,F
Viesturs,M
Viet,M
Vífill,M
Vig,M
Vigan,M
Vigantas,M
Vigdis,F
Vigdís,F
Vigen,M
Vigfús,M
Viggo,M
Viggó,M
Vigilia,F
Vigilio,M
Vigintas,M
Vigita,?
Vigitha,F
Víglundur,M
Vigneswaran,M
Vignir,M
Vihtori,M
Viia,F
Viigo,M
Viiu,F
Viive,F
Viivi,F
Viivika,F
Vija,F
Vijay,?
Vijaya,F
Vijayakumar,M
Vijayalaxmi,F
Vijayarajah,M
Vijayaratnam,M
Vijayathasan,M
Vika,F
Vikas,M
Viki,F
Viki,M
Viki,?
Viking,M
Víkingur,M
Vikis,M
Vikki,F
Viknarajah,M
Vikram,M
Vikramjit,?
Viktar,M
Viktor,M
Viktoras,M
Viktoria,F
Viktória,F
Viktoría,F
Viktorie,F
Viktorien,F
Viktorija,F
Viktoriya,F
Viktors,M
Viktorya,F
Viktoryia,F
Vilayat,M
Vilberg,M
Vilbergur,M
Vilborg,F
Vildan,F
Vildana,F
Vilde,F
Vildís,F
Vilem,M
Vilém,M
Viléma,F
Vilemína,F
Vilen,M
Vilenas,M
Vilfred,M
Vilfredo,M
Vilfrido,M
Vilfríður,F
Vilhelm,M
Vilhelmas,M
Vilhelmi,M
Vilhelmiina,F
Vilhelmina,F
Vilhelmína,F
Vilhelms,M
Vilheme,F
Vilhjálmur,M
Vilho,M
Vili,M
Vilia,F
Viliam,M
Vilibald,M
Vilibalda,F
Vilica,F
Vilija,F
Vilim,M
Vilimas,M
Vilio,M
Vilis,M
Vilius,M
Vilja,F
Viljam,M
Viljami,M
Viljar,M
Viljem,M
Viljo,M
Villar,F
Ville,M
Villem,M
Villi,M
Villiam,M
Villu,M
Villy,M
Vilma,F
Vilmantas,M
Vilmar,M
Vilmārs,M
Vilmer,M
Vilmo,M
Vilmos,M
Vilmundur,M
Vilmus,M
Vilna,F
Vilnis,M
Vilou,M
Vilson,M
Vilve,F
Vilvi,F
Vimalan,M
Vimla,F
Vin,?
Vina,F
Vinaldina,F
Vinay,M
Vincas,M
Vince,M
Vincenc,M
Vincencij,M
Vincent,M
Vincentas,M
Vincente,?
Vincentine,F
Vincenţiu,M
Vincents,M
Vincenz,M
Vincenza,F
Vincenzina,F
Vincenzino,M
Vincenzo,M
Vinciane,F
Vincianne,F
Vineet,M
Vineeta,F
Vineta,F
Vinga,F
Vinh,?
Vini,F
Vinicia,F
Vinicio,M
Vinicius,M
Vinita,F
Vinka,F
Vinko,M
Vinni,F
Vinnie,M
Vinod,M
Vinuc,M
Viny,?
Vinzent,M
Vinzenz,M
Viola,F
Violaine,F
Violanda,F
Violanta,F
Violante,F
Violanthi,F
Violantina,F
Violène,F
Violet,F
Violeta,F
Violetë,F
Violetka,F
Violetta,F
Violette,F
Violina,F
Viorel,M
Viorela,F
Viorelia,F
Viorica,F
Viorika,F
Viorina,F
Vipul,M
Vipula,F
Vira,F
Virag,M
Virág,F
Virgaudas,M
Virge,F
Virgie,F
Virgil,M
Virgile,M
Virgilia,F
Virgília,F
Virgilijus,M
Virgilio,M
Virgílio,M
Virgiliu,M
Virgilius,M
Virginia,F
Virgínia,F
Virginica,F
Virginie,F
Virginija,F
Virginijus,M
Virginio,M
Virginiya,F
Virgis,M
Virgle,M
Virgo,M
Virgolino,M
Viriato,M
Viridiana,F
Virjinia,F
Virjinija,F
Virjiniya,F
Virko,M
Virmantas,M
Virna,F
Viroana,F
Viron,M
Virona,F
Virpa,F
Virpi,F
Virtyt,M
Virva,F
Virve,F
Virzhinia,F
Virzhinija,F
Virzhiniya,F
Visa,F
Visa,M
Visan,M
Visar,M
Visare,F
Visarion,M
Vieslava,F
Visitación,F
Vismantas,M
Vinja,F
Vinjica,F
Vistiana,F
Vistina,F
Visuvalingam,M
Visvaldas,M
Visvaldis,M
Visvalingam,M
Vít,M
Vita,F
Vital,M
Vitala,F
Vitale,M
Vitali,M
Vitalia,F
Vitalian,M
Vitaliana,F
Vitaliano,M
Vitalie,M
Vitalii,M
Vitalij,M
Vitalija,F
Vitalijs,M
Vitālijs,M
Vitalijus,M
Vitalina,F
Vitaline,F
Vitalino,M
Vitalio,M
Vitalis,M
Vitalius,M
Vitaliy,M
Vitallium,M
Vitaly,M
Vitan,M
Vitantonia,F
Vitantonio,M
Vitas,M
Vitauts,M
Víťazoslav,M
Vitchka,F
Vitcho,M
Vítězslav,M
Vítězslava,F
Vitilina,F
Vitka,F
Vito,M
Vitold,M
Vitoldas,M
Vitolds,M
Vitolis,M
Vitomir,M
Vítor,M
Vitore,F
Vitória,F
Vitoriano,M
Vitorina,F
Vitorino,M
Vitorio,M
Vitório,M
Vitto,M
Vittore,M
Vittoria,F
Vittoriana,F
Vittoriano,M
Vittorina,F
Vittorino,M
Vittorio,M
Vitus,M
Viuţa,F
Viva,F
Vivalda,F
Vivaldo,M
Vivan,F
Viveca,F
Vivek,M
Viveka,F
Viveka,?
Vivenzio,M
Vivette,F
Vivi,F
Vivian,F
Vivian,M
Viviana,F
Viviane,F
Vivianne,F
Viviano,M
Vivien,F
Vivien,?
Vivien,M
Vivienne,F
Vivienne,?
Vivijana,F
Vivika,F
Viviyana,F
Vizgirdas,M
Vizma,F
Vjačeslavs,M
Vjacheslav,M
Vjara,F
Vjarka,F
Vjatcheslav,M
Vjateslav,M
Vjatsheslav,M
Vjekoslav,M
Vjekoslava,F
Vjera,F
Vjeran,M
Vjola,F
Vjolca,F
Vjollca,F
Vjosa,F
Vlad,M
Vlada,F
Vladan,M
Vladana,F
Vladanka,F
Vladas,M
Vlade,M
Vladė,F
Vladena,F
Vladeta,M
Vladiana,F
Vladica,M
Vladik,M
Vladilen,M
Vladilena,F
Vladimer,M
Vladimieras,M
Vladimir,M
Vladimír,M
Vladimira,F
Vladimíra,F
Vladimiras,M
Vladimiro,M
Vladimiros,M
Vladimirs,M
Vladislav,M
Vladislava,F
Vladislavas,M
Vladislavs,M
Vladislovas,M
Vladka,F
Vladko,M
Vladlen,M
Vladlena,F
Vlado,M
Vl,M
Vladymyr,M
Vladyslav,M
Vlajko,M
Vlash,M
Vlasios,M
Vlasta,F
Vlastimil,M
Vlastimila,F
Vlastimir,M
Vlastimír,M
Vlastislav,M
Vlasto,M
Vlatka,F
Vlatko,M
Vlefta,F
Vlera,F
Vlora,F
Vocke,M
Vöggur,M
Voica,F
Voichiţa,F
Voicu,M
Voijin,M
Voimir,M
Voinea,F
Voitto,M
Voja,M
Vojimir,M
Vojin,M
Vojislav,M
Vojislavka,F
Vojka,F
Vojko,M
Vojmír,M
Vojn,M
Vojna,F
Vojo,M
Vojsava,F
Vojtech,M
Vojtěch,M
Vojtěka,F
Vojteka,F
Vokke,M
Voldemar,M
Voldemaras,M
Voldemārs,M
Voldimaras,M
Volha,F
Voline,F
Volkan,M
Volkard,M
Volkart,M
Volkbert,M
Volkea,F
Volker,M
Volkert,M
Volkeus,M
Volkhard,M
Volkhardt,M
Volkhart,M
Volkher,M
Volkmar,M
Volkrad,M
Volkward,M
Volkwart,M
Volkwin,M
Volline,F
Vollrath,M
Vollrich,M
Volma,F
Volmar,M
Volmer,M
Volodia,M
Volodimir,M
Volodja,M
Volodya,M
Volodymyr,M
Volrad,M
Volratas,M
Voltaire,M
Volturno,M
Völundur,M
Vonda,F
Vonne,F
Vonnie,F
Vootele,M
Vordís,F
Voske,F
Voula,F
Voyn,M
Vram,M
Vratislav,M
Vratislava,F
Vrej,M
Vreneli,F
Vreni,F
Vreny,F
Vribella,F
Vries,M
Vroni,F
Vroukje,F
Vsevolod,M
Vsevolods,M
Vu,?
Vučeta,F
Vučina,F
Vugar,M
Vui,?
Vujica,M
Vuk,M
Vukadin,M
Vukadinka,F
Vukan,M
Vukain,M
Vukić,M
Vukica,F
Vuko,M
Vukoje,M
Vukoman,M
Vukomir,M
Vukosav,M
Vukosava,F
Vukota,M
Vuksan,M
Vula,F
Vulchan,M
Vulcho,M
Vule,M
Vulka,F
Vulkan,M
Vulkana,F
Vulko,M
Vullnet,M
Vulo,M
Vung,?
Vuokko,F
Vuong,?
Vuqar,M
Vural,M
Vurban,M
Vurbinka,F
Vusal,M
Vusala,F
Vuslat,M
Vuta,F
Vutjo,M
Vutka,F
Vuto,M
Vuturica,F
Vutyo,M
Vyacheslav,M
Vyara,F
Vyarka,F
Vyatcheslav,M
Vyda,F
Vydas,M
Vygandas,M
Vygantas,M
Vygaudas,M
Vygintas,M
Vytas,M
Vytautas,M
Vytautė,F
Vytenis,M
Vytoldas,M
Waalke,M
Wacław,M
Wacława,F
Wadad,F
Waddah,M
Wade,M
Wadhah,M
Wadi,M
Wadid,M
Wadih,M
Wadim,M
Wael,M
Wafa,F
Wafaa,F
Wafi,M
Wafik,M
Wagn,M
Wagner,M
Wahab,M
Waheed,M
Wahib,M
Wahiba,F
Wahid,M
Wahidullah,M
Wai,?
Waiel,M
Wai+Fong,?
Wail,M
Wai+Lan,?
Wajdi,M
Wajid,M
Wajieh,M
Wajih,M
Wakaba,F
Wakako,F
Wakana,F
Wako,F
Walbert,M
Walburg,F
Walburga,F
Walda,F
Waldburga,F
Waldburgis,F
Waldemar,M
Waldfried,M
Waldfriede,F
Waldo,M
Waldtraud,F
Waldtraut,F
Waleed,M
Walentin,M
Walentina,F
Walenty,M
Walentyna,F
Waleri,M
Waleria,F
Walerij,M
Walery,M
Walfried,M
Walfrieda,F
Walfriede,F
Wali,M
Walid,M
Walker,M
Wallace,M
Walli,F
Walli,M
Wallie,?
Wallis,M
Wally,F
Wally,?
Wally,?
Walpurga,F
Walraad,M
Walt,M
Walter,M
Walther,M
Walti,M
Walton,M
Waltraud,F
Waltraude,F
Waltraut,F
Waltrud,F
Waltrude,F
Waltrudis,F
Walty,M
Wampie,?
Wan,?
Wan+Chun,?
Wan+Chung,M
Wanda,F
Wan+De,?
Wander,M
Wando,M
Wandrille,M
Waneta,F
Wan+Fang,?
Wan+Fen,?
Wan+Feng,?
Wang,?
Wang+Qing,?
Wang+Sheng,?
Wan+Guo,?
Wang+Xia,?
Wan+Hong,?
Wan+Hua,?
Wan+Hui,?
Wanja,F
Wanja,M
Wan+Juan,?
Wan+Jun,?
Wan+Li,?
Wan+Lin,?
Wan+Ling,?
Wan+Min,?
Wan+Ming,?
Wanne,?
Wan+Nian,?
Wan+Peng,?
Wan+Qi,?
Wan+Qin,?
Wan+Qing,?
Wan+Rong,?
Wan+Shan,?
Wan+Sheng,?
Wan+Soo,M
Wan+Xia,?
Wan+Xiang,?
Wan+Yi,?
Wan+Yin,?
Wan+Ying,?
Wan+Yun,?
Wan+Zhen,?
Wan+Zhi,?
Wan+Zhong,?
Waqar,M
Ward,M
Wardell,M
Warner,M
Wärner,M
Warnfried,M
Warren,M
Warrick,M
Warwick,M
Waseem,M
Wasil,M
Wasili,M
Wasilij,M
Wasim,M
Wassili,M
Wassily,M
Wassim,M
Wastl,M
Wataru,M
Watban,M
Watse,M
Watte,M
Watze,M
Way,?
Wayde,M
Wayland,M
Waylon,M
Waymon,M
Wayne,M
Webster,M
Weda,F
Wedig,M
Wedigo,M
Weera,F
Weert,M
Weertdine,F
Wego,M
Wei,?
Wei+An,?
Wei+Biao,?
Wei+Bin,?
Wei+Bing,?
Wei+Bo,?
Wei+Cai,?
Wei+Chang,?
Wei+Chao,?
Wei+Chen,?
Wei+Cheng,?
Wei+Chuan,?
Wei+Chun,?
Wei+Da,?
Wei+Di,?
Wei+Dong,?
Wei+Dou,?
Wei+Duo,?
Wei+Fang,?
Wei+Fei,?
Wei+Fen,?
Wei+Feng,?
Wei+Fu,?
Wei+Gang,?
Wei+Gen,?
Wei+Guang,?
Wei+Gui,?
Wei+Guo,?
Wei+Hai,?
Wei+Han,?
Wei+He,?
Wei+Hong,?
Wei+Hua,?
Wei+Huan,?
Wei+Hui,?
Wei+Hung,?
Wei+Ji,?
Wei+Jia,?
Wei+Jian,?
Wei+Jiang,?
Wei+Jie,?
Wei+Jin,?
Wei+Jing,?
Wei+Ju,?
Wei+Juan,?
Wei+Jun,?
Wei+Kai,?
Wei+Kang,?
Weikhard,M
Wei+Li,?
Wei+Lian,?
Wei+Liang,?
Wei+Lie,?
Wei+Lin,?
Wei+Ling,?
Wei+Long,?
Wei+Lun,?
Wei+Mei,?
Wei+Min,?
Wei+Ming,?
Wei+Mo,?
Wei+Na,?
Wei+Nan,?
Weine,M
Wei+Nian,?
Wei+Ning,?
Wei+Nong,?
